"","X","continent","location","month","day","year","total_cases","new_cases","total_deaths","new_deaths","total_vaccinations","people_vaccinated"
"32691",32691,"Europe","Netherlands",2,7,2021,1019720,3963,14516,48,571145,504736
"32692",32692,"Europe","Netherlands",2,8,2021,1021966,2246,14543,27,NA,NA
"32693",32693,"Europe","Netherlands",2,9,2021,1023779,1813,14629,86,NA,NA
"32694",32694,"Europe","Netherlands",2,10,2021,1027023,3244,14710,81,NA,NA
"32695",32695,"Europe","Netherlands",2,11,2021,1031454,4431,14782,72,NA,NA
"32696",32696,"Europe","Netherlands",2,12,2021,1035841,4387,14847,65,NA,NA
"32697",32697,"Europe","Netherlands",2,13,2021,1040070,4229,14913,66,NA,NA
"32698",32698,"Europe","Netherlands",2,14,2021,1043541,3471,14936,23,783438,628993
"32699",32699,"Europe","Netherlands",2,15,2021,1046381,2840,14963,27,NA,NA
"32700",32700,"Europe","Netherlands",2,16,2021,1049120,2739,15050,87,NA,NA
"32701",32701,"Europe","Netherlands",2,17,2021,1052544,3424,15138,88,NA,NA
"32702",32702,"Europe","Netherlands",2,18,2021,1057116,4572,15211,73,NA,NA
"32703",32703,"Europe","Netherlands",2,19,2021,1061903,4787,15261,50,NA,NA
"32704",32704,"Europe","Netherlands",2,20,2021,1066522,4619,15323,62,NA,NA
"32705",32705,"Europe","Netherlands",2,21,2021,1071223,4701,15340,17,1014039,795326
"32706",32706,"Europe","Netherlands",2,22,2021,1075425,4202,15372,32,NA,NA
"32707",32707,"Europe","Netherlands",2,23,2021,1079272,3847,15466,94,NA,NA
"32708",32708,"Europe","Netherlands",2,24,2021,1083686,4414,15529,63,NA,NA
"32709",32709,"Europe","Netherlands",2,25,2021,1088730,5044,15561,32,NA,NA
"32710",32710,"Europe","Netherlands",2,26,2021,1093899,5169,15626,65,NA,NA
"32711",32711,"Europe","Netherlands",2,27,2021,1098875,4976,15668,42,NA,NA
"32712",32712,"Europe","Netherlands",2,28,2021,1103564,4689,15688,20,1336428,1004757
"32713",32713,"Europe","Netherlands",3,1,2021,1107347,3783,15710,22,NA,NA
"32714",32714,"Europe","Netherlands",3,2,2021,1111364,4017,15775,65,NA,NA
"32715",32715,"Europe","Netherlands",3,3,2021,1116404,5040,15824,49,NA,NA
"32716",32716,"Europe","Netherlands",3,4,2021,1120566,4162,15857,33,NA,NA
"32717",32717,"Europe","Netherlands",3,5,2021,1125299,4733,15890,33,NA,NA
"32718",32718,"Europe","Netherlands",3,6,2021,1130694,5395,15931,41,NA,NA
"32719",32719,"Europe","Netherlands",3,7,2021,1135258,4564,15962,31,1619839,1207904
"32720",32720,"Europe","Netherlands",3,8,2021,1139102,3844,15990,28,NA,NA
"32721",32721,"Europe","Netherlands",3,9,2021,1143481,4379,16046,56,NA,NA
"32722",32722,"Europe","Netherlands",3,10,2021,1148836,5355,16077,31,NA,NA
"32723",32723,"Europe","Netherlands",3,11,2021,1154257,5421,16127,50,NA,NA
"32724",32724,"Europe","Netherlands",3,12,2021,1160380,6123,16153,26,NA,NA
"32725",32725,"Europe","Netherlands",3,13,2021,1166923,6543,16176,23,NA,NA
"32726",32726,"Europe","Netherlands",3,14,2021,1172975,6052,16200,24,1887726,1394603
"32727",32727,"Europe","Netherlands",3,15,2021,1178501,5526,16218,18,NA,NA
"32728",32728,"Europe","Netherlands",3,16,2021,1183567,5066,16251,33,NA,NA
"32729",32729,"Europe","Netherlands",3,17,2021,1189707,6140,16298,47,NA,NA
"32730",32730,"Europe","Netherlands",3,18,2021,1196045,6338,16332,34,NA,NA
"32731",32731,"Europe","Netherlands",3,19,2021,1203622,7577,16379,47,NA,NA
"32732",32732,"Europe","Netherlands",3,20,2021,1211447,7825,16395,16,NA,NA
"32733",32733,"Europe","Netherlands",3,21,2021,1218610,7163,16411,16,2097980,1492489
"32734",32734,"Europe","Netherlands",3,22,2021,1224947,6337,16426,15,NA,NA
"32735",32735,"Europe","Netherlands",3,23,2021,1230746,5799,16475,49,NA,NA
"32736",32736,"Europe","Netherlands",3,24,2021,1238664,7918,16510,35,NA,NA
"32737",32737,"Europe","Netherlands",3,25,2021,1246682,8018,16536,26,NA,NA
"32738",32738,"Europe","Netherlands",3,26,2021,1254722,8040,16561,25,NA,NA
"32739",32739,"Europe","Netherlands",3,27,2021,1263882,9160,16592,31,NA,NA
"32740",32740,"Europe","Netherlands",3,28,2021,1271580,7698,16607,15,2378552,1688490
"32741",32741,"Europe","Netherlands",3,29,2021,1278519,6939,16620,13,NA,NA
"32742",32742,"Europe","Netherlands",3,30,2021,1284585,6066,16657,37,NA,NA
"32743",32743,"Europe","Netherlands",3,31,2021,1292806,8221,16689,32,NA,NA
"32744",32744,"Europe","Netherlands",4,1,2021,1301127,8321,16713,24,NA,NA
"32745",32745,"Europe","Netherlands",4,2,2021,1308774,7647,16733,20,NA,NA
"32746",32746,"Europe","Netherlands",4,3,2021,1316913,8139,16766,33,NA,NA
"32747",32747,"Europe","Netherlands",4,4,2021,1324021,7108,16790,24,2863986,2057562
"32748",32748,"Europe","Netherlands",4,5,2021,1329560,5539,16801,11,NA,NA
"32749",32749,"Europe","Netherlands",4,6,2021,1335312,5752,16826,25,NA,NA
"32750",32750,"Europe","Netherlands",4,7,2021,1341742,6430,16850,24,NA,NA
"32751",32751,"Europe","Netherlands",4,8,2021,1350034,8292,16873,23,NA,NA
"32752",32752,"Europe","Netherlands",4,9,2021,1358016,7982,16915,42,NA,NA
"32753",32753,"Europe","Netherlands",4,10,2021,1366024,8008,16939,24,NA,NA
"32754",32754,"Europe","Netherlands",4,11,2021,1374451,8427,16959,20,3783912,2957777
"32755",32755,"Europe","Netherlands",4,12,2021,1381182,6731,16981,22,NA,NA
"32756",32756,"Europe","Netherlands",4,13,2021,1387961,6779,17018,37,NA,NA
"32757",32757,"Europe","Netherlands",4,14,2021,1393543,5582,17048,30,NA,NA
"32758",32758,"Europe","Netherlands",4,15,2021,1402433,8890,17063,15,NA,NA
"32759",32759,"Europe","Netherlands",4,16,2021,1411474,9041,17080,17,NA,NA
"32760",32760,"Europe","Netherlands",4,17,2021,1419871,8397,17114,34,NA,NA
"32761",32761,"Europe","Netherlands",4,18,2021,1428440,8569,17127,13,NA,NA
"32762",32762,"Europe","Netherlands",4,19,2021,1435601,7161,17150,23,NA,NA
"32763",32763,"Europe","North Macedonia",2,26,2020,1,1,NA,NA,NA,NA
"32764",32764,"Europe","North Macedonia",2,27,2020,1,0,NA,NA,NA,NA
"32765",32765,"Europe","North Macedonia",2,28,2020,1,0,NA,NA,NA,NA
"32766",32766,"Europe","North Macedonia",2,29,2020,1,0,NA,NA,NA,NA
"32767",32767,"Europe","North Macedonia",3,1,2020,1,0,NA,NA,NA,NA
"32768",32768,"Europe","North Macedonia",3,2,2020,1,0,NA,NA,NA,NA
"32769",32769,"Europe","North Macedonia",3,3,2020,1,0,NA,NA,NA,NA
"32770",32770,"Europe","North Macedonia",3,4,2020,1,0,NA,NA,NA,NA
"32771",32771,"Europe","North Macedonia",3,5,2020,1,0,NA,NA,NA,NA
"32772",32772,"Europe","North Macedonia",3,6,2020,3,2,NA,NA,NA,NA
"32773",32773,"Europe","North Macedonia",3,7,2020,3,0,NA,NA,NA,NA
"32774",32774,"Europe","North Macedonia",3,8,2020,3,0,NA,NA,NA,NA
"32775",32775,"Europe","North Macedonia",3,9,2020,3,0,NA,NA,NA,NA
"32776",32776,"Europe","North Macedonia",3,10,2020,7,4,NA,NA,NA,NA
"32777",32777,"Europe","North Macedonia",3,11,2020,7,0,NA,NA,NA,NA
"32778",32778,"Europe","North Macedonia",3,12,2020,7,0,NA,NA,NA,NA
"32779",32779,"Europe","North Macedonia",3,13,2020,14,7,NA,NA,NA,NA
"32780",32780,"Europe","North Macedonia",3,14,2020,14,0,NA,NA,NA,NA
"32781",32781,"Europe","North Macedonia",3,15,2020,14,0,NA,NA,NA,NA
"32782",32782,"Europe","North Macedonia",3,16,2020,18,4,NA,NA,NA,NA
"32783",32783,"Europe","North Macedonia",3,17,2020,26,8,NA,NA,NA,NA
"32784",32784,"Europe","North Macedonia",3,18,2020,35,9,NA,NA,NA,NA
"32785",32785,"Europe","North Macedonia",3,19,2020,48,13,NA,NA,NA,NA
"32786",32786,"Europe","North Macedonia",3,20,2020,67,19,NA,NA,NA,NA
"32787",32787,"Europe","North Macedonia",3,21,2020,85,18,NA,NA,NA,NA
"32788",32788,"Europe","North Macedonia",3,22,2020,115,30,1,1,NA,NA
"32789",32789,"Europe","North Macedonia",3,23,2020,136,21,2,1,NA,NA
"32790",32790,"Europe","North Macedonia",3,24,2020,148,12,2,0,NA,NA
"32791",32791,"Europe","North Macedonia",3,25,2020,177,29,3,1,NA,NA
"32792",32792,"Europe","North Macedonia",3,26,2020,201,24,3,0,NA,NA
"32793",32793,"Europe","North Macedonia",3,27,2020,219,18,3,0,NA,NA
"32794",32794,"Europe","North Macedonia",3,28,2020,241,22,4,1,NA,NA
"32795",32795,"Europe","North Macedonia",3,29,2020,259,18,6,2,NA,NA
"32796",32796,"Europe","North Macedonia",3,30,2020,285,26,7,1,NA,NA
"32797",32797,"Europe","North Macedonia",3,31,2020,329,44,9,2,NA,NA
"32798",32798,"Europe","North Macedonia",4,1,2020,354,25,11,2,NA,NA
"32799",32799,"Europe","North Macedonia",4,2,2020,384,30,11,0,NA,NA
"32800",32800,"Europe","North Macedonia",4,3,2020,430,46,12,1,NA,NA
"32801",32801,"Europe","North Macedonia",4,4,2020,483,53,17,5,NA,NA
"32802",32802,"Europe","North Macedonia",4,5,2020,555,72,18,1,NA,NA
"32803",32803,"Europe","North Macedonia",4,6,2020,570,15,23,5,NA,NA
"32804",32804,"Europe","North Macedonia",4,7,2020,599,29,26,3,NA,NA
"32805",32805,"Europe","North Macedonia",4,8,2020,617,18,29,3,NA,NA
"32806",32806,"Europe","North Macedonia",4,9,2020,663,46,30,1,NA,NA
"32807",32807,"Europe","North Macedonia",4,10,2020,711,48,32,2,NA,NA
"32808",32808,"Europe","North Macedonia",4,11,2020,760,49,34,2,NA,NA
"32809",32809,"Europe","North Macedonia",4,12,2020,828,68,34,0,NA,NA
"32810",32810,"Europe","North Macedonia",4,13,2020,854,26,38,4,NA,NA
"32811",32811,"Europe","North Macedonia",4,14,2020,908,54,44,6,NA,NA
"32812",32812,"Europe","North Macedonia",4,15,2020,974,66,45,1,NA,NA
"32813",32813,"Europe","North Macedonia",4,16,2020,1081,107,46,1,NA,NA
"32814",32814,"Europe","North Macedonia",4,17,2020,1117,36,49,3,NA,NA
"32815",32815,"Europe","North Macedonia",4,18,2020,1170,53,49,0,NA,NA
"32816",32816,"Europe","North Macedonia",4,19,2020,1207,37,51,2,NA,NA
"32817",32817,"Europe","North Macedonia",4,20,2020,1225,18,54,3,NA,NA
"32818",32818,"Europe","North Macedonia",4,21,2020,1231,6,55,1,NA,NA
"32819",32819,"Europe","North Macedonia",4,22,2020,1259,28,56,1,NA,NA
"32820",32820,"Europe","North Macedonia",4,23,2020,1300,41,56,0,NA,NA
"32821",32821,"Europe","North Macedonia",4,24,2020,1326,26,57,1,NA,NA
"32822",32822,"Europe","North Macedonia",4,25,2020,1367,41,59,2,NA,NA
"32823",32823,"Europe","North Macedonia",4,26,2020,1386,19,61,2,NA,NA
"32824",32824,"Europe","North Macedonia",4,27,2020,1399,13,65,4,NA,NA
"32825",32825,"Europe","North Macedonia",4,28,2020,1421,22,71,6,NA,NA
"32826",32826,"Europe","North Macedonia",4,29,2020,1442,21,73,2,NA,NA
"32827",32827,"Europe","North Macedonia",4,30,2020,1465,23,77,4,NA,NA
"32828",32828,"Europe","North Macedonia",5,1,2020,1494,29,81,4,NA,NA
"32829",32829,"Europe","North Macedonia",5,2,2020,1506,12,82,1,NA,NA
"32830",32830,"Europe","North Macedonia",5,3,2020,1511,5,84,2,NA,NA
"32831",32831,"Europe","North Macedonia",5,4,2020,1518,7,85,1,NA,NA
"32832",32832,"Europe","North Macedonia",5,5,2020,1526,8,86,1,NA,NA
"32833",32833,"Europe","North Macedonia",5,6,2020,1539,13,88,2,NA,NA
"32834",32834,"Europe","North Macedonia",5,7,2020,1572,33,89,1,NA,NA
"32835",32835,"Europe","North Macedonia",5,8,2020,1586,14,90,1,NA,NA
"32836",32836,"Europe","North Macedonia",5,9,2020,1622,36,91,1,NA,NA
"32837",32837,"Europe","North Macedonia",5,10,2020,1642,20,91,0,NA,NA
"32838",32838,"Europe","North Macedonia",5,11,2020,1664,22,91,0,NA,NA
"32839",32839,"Europe","North Macedonia",5,12,2020,1674,10,92,1,NA,NA
"32840",32840,"Europe","North Macedonia",5,13,2020,1694,20,95,3,NA,NA
"32841",32841,"Europe","North Macedonia",5,14,2020,1723,29,95,0,NA,NA
"32842",32842,"Europe","North Macedonia",5,15,2020,1740,17,97,2,NA,NA
"32843",32843,"Europe","North Macedonia",5,16,2020,1762,22,98,1,NA,NA
"32844",32844,"Europe","North Macedonia",5,17,2020,1792,30,101,3,NA,NA
"32845",32845,"Europe","North Macedonia",5,18,2020,1817,25,104,3,NA,NA
"32846",32846,"Europe","North Macedonia",5,19,2020,1839,22,106,2,NA,NA
"32847",32847,"Europe","North Macedonia",5,20,2020,1858,19,110,4,NA,NA
"32848",32848,"Europe","North Macedonia",5,21,2020,1898,40,111,1,NA,NA
"32849",32849,"Europe","North Macedonia",5,22,2020,1921,23,112,1,NA,NA
"32850",32850,"Europe","North Macedonia",5,23,2020,1941,20,113,1,NA,NA
"32851",32851,"Europe","North Macedonia",5,24,2020,1978,37,113,0,NA,NA
"32852",32852,"Europe","North Macedonia",5,25,2020,1999,21,113,0,NA,NA
"32853",32853,"Europe","North Macedonia",5,26,2020,2014,15,116,3,NA,NA
"32854",32854,"Europe","North Macedonia",5,27,2020,2039,25,119,3,NA,NA
"32855",32855,"Europe","North Macedonia",5,28,2020,2077,38,121,2,NA,NA
"32856",32856,"Europe","North Macedonia",5,29,2020,2129,52,126,5,NA,NA
"32857",32857,"Europe","North Macedonia",5,30,2020,2164,35,131,5,NA,NA
"32858",32858,"Europe","North Macedonia",5,31,2020,2226,62,133,2,NA,NA
"32859",32859,"Europe","North Macedonia",6,1,2020,2315,89,140,7,NA,NA
"32860",32860,"Europe","North Macedonia",6,2,2020,2391,76,141,1,NA,NA
"32861",32861,"Europe","North Macedonia",6,3,2020,2492,101,145,4,NA,NA
"32862",32862,"Europe","North Macedonia",6,4,2020,2611,119,147,2,NA,NA
"32863",32863,"Europe","North Macedonia",6,5,2020,2790,179,149,2,NA,NA
"32864",32864,"Europe","North Macedonia",6,6,2020,2915,125,151,2,NA,NA
"32865",32865,"Europe","North Macedonia",6,7,2020,3025,110,153,2,NA,NA
"32866",32866,"Europe","North Macedonia",6,8,2020,3152,127,156,3,NA,NA
"32867",32867,"Europe","North Macedonia",6,9,2020,3239,87,157,1,NA,NA
"32868",32868,"Europe","North Macedonia",6,10,2020,3364,125,164,7,NA,NA
"32869",32869,"Europe","North Macedonia",6,11,2020,3538,174,169,5,NA,NA
"32870",32870,"Europe","North Macedonia",6,12,2020,3701,163,171,2,NA,NA
"32871",32871,"Europe","North Macedonia",6,13,2020,3895,194,179,8,NA,NA
"32872",32872,"Europe","North Macedonia",6,14,2020,4057,162,188,9,NA,NA
"32873",32873,"Europe","North Macedonia",6,15,2020,4157,100,193,5,NA,NA
"32874",32874,"Europe","North Macedonia",6,16,2020,4299,142,201,8,NA,NA
"32875",32875,"Europe","North Macedonia",6,17,2020,4482,183,210,9,NA,NA
"32876",32876,"Europe","North Macedonia",6,18,2020,4664,182,216,6,NA,NA
"32877",32877,"Europe","North Macedonia",6,19,2020,4820,156,222,6,NA,NA
"32878",32878,"Europe","North Macedonia",6,20,2020,5005,185,233,11,NA,NA
"32879",32879,"Europe","North Macedonia",6,21,2020,5106,101,238,5,NA,NA
"32880",32880,"Europe","North Macedonia",6,22,2020,5196,90,247,9,NA,NA
"32881",32881,"Europe","North Macedonia",6,23,2020,5311,115,251,4,NA,NA
"32882",32882,"Europe","North Macedonia",6,24,2020,5445,134,259,8,NA,NA
"32883",32883,"Europe","North Macedonia",6,25,2020,5595,150,265,6,NA,NA
"32884",32884,"Europe","North Macedonia",6,26,2020,5758,163,268,3,NA,NA
"32885",32885,"Europe","North Macedonia",6,27,2020,5906,148,277,9,NA,NA
"32886",32886,"Europe","North Macedonia",6,28,2020,6080,174,286,9,NA,NA
"32887",32887,"Europe","North Macedonia",6,29,2020,6209,129,298,12,NA,NA
"32888",32888,"Europe","North Macedonia",6,30,2020,6334,125,302,4,NA,NA
"32889",32889,"Europe","North Macedonia",7,1,2020,6454,120,306,4,NA,NA
"32890",32890,"Europe","North Macedonia",7,2,2020,6625,171,321,15,NA,NA
"32891",32891,"Europe","North Macedonia",7,3,2020,6787,162,328,7,NA,NA
"32892",32892,"Europe","North Macedonia",7,4,2020,6932,145,334,6,NA,NA
"32893",32893,"Europe","North Macedonia",7,5,2020,7046,114,341,7,NA,NA
"32894",32894,"Europe","North Macedonia",7,6,2020,7124,78,346,5,NA,NA
"32895",32895,"Europe","North Macedonia",7,7,2020,7244,120,351,5,NA,NA
"32896",32896,"Europe","North Macedonia",7,8,2020,7406,162,359,8,NA,NA
"32897",32897,"Europe","North Macedonia",7,9,2020,7572,166,362,3,NA,NA
"32898",32898,"Europe","North Macedonia",7,10,2020,7777,205,368,6,NA,NA
"32899",32899,"Europe","North Macedonia",7,11,2020,7975,198,376,8,NA,NA
"32900",32900,"Europe","North Macedonia",7,12,2020,8111,136,382,6,NA,NA
"32901",32901,"Europe","North Macedonia",7,13,2020,8197,86,385,3,NA,NA
"32902",32902,"Europe","North Macedonia",7,14,2020,8332,135,389,4,NA,NA
"32903",32903,"Europe","North Macedonia",7,15,2020,8530,198,393,4,NA,NA
"32904",32904,"Europe","North Macedonia",7,16,2020,8623,93,401,8,NA,NA
"32905",32905,"Europe","North Macedonia",7,17,2020,8786,163,406,5,NA,NA
"32906",32906,"Europe","North Macedonia",7,18,2020,9026,240,414,8,NA,NA
"32907",32907,"Europe","North Macedonia",7,19,2020,9153,127,422,8,NA,NA
"32908",32908,"Europe","North Macedonia",7,20,2020,9249,96,432,10,NA,NA
"32909",32909,"Europe","North Macedonia",7,21,2020,9412,163,432,0,NA,NA
"32910",32910,"Europe","North Macedonia",7,22,2020,9547,135,442,10,NA,NA
"32911",32911,"Europe","North Macedonia",7,23,2020,9669,122,445,3,NA,NA
"32912",32912,"Europe","North Macedonia",7,24,2020,9797,128,451,6,NA,NA
"32913",32913,"Europe","North Macedonia",7,25,2020,9934,137,460,9,NA,NA
"32914",32914,"Europe","North Macedonia",7,26,2020,10086,152,460,0,NA,NA
"32915",32915,"Europe","North Macedonia",7,27,2020,10213,127,466,6,NA,NA
"32916",32916,"Europe","North Macedonia",7,28,2020,10315,102,471,5,NA,NA
"32917",32917,"Europe","North Macedonia",7,29,2020,10503,188,476,5,NA,NA
"32918",32918,"Europe","North Macedonia",7,30,2020,10617,114,480,4,NA,NA
"32919",32919,"Europe","North Macedonia",7,31,2020,10754,137,486,6,NA,NA
"32920",32920,"Europe","North Macedonia",8,1,2020,10891,137,493,7,NA,NA
"32921",32921,"Europe","North Macedonia",8,2,2020,11054,163,497,4,NA,NA
"32922",32922,"Europe","North Macedonia",8,3,2020,11128,74,500,3,NA,NA
"32923",32923,"Europe","North Macedonia",8,4,2020,11202,74,505,5,NA,NA
"32924",32924,"Europe","North Macedonia",8,5,2020,11289,87,511,6,NA,NA
"32925",32925,"Europe","North Macedonia",8,6,2020,11399,110,517,6,NA,NA
"32926",32926,"Europe","North Macedonia",8,7,2020,11554,155,519,2,NA,NA
"32927",32927,"Europe","North Macedonia",8,8,2020,11754,200,523,4,NA,NA
"32928",32928,"Europe","North Macedonia",8,9,2020,11839,85,527,4,NA,NA
"32929",32929,"Europe","North Macedonia",8,10,2020,11942,103,528,1,NA,NA
"32930",32930,"Europe","North Macedonia",8,11,2020,12083,141,529,1,NA,NA
"32931",32931,"Europe","North Macedonia",8,12,2020,12217,134,530,1,NA,NA
"32932",32932,"Europe","North Macedonia",8,13,2020,12357,140,532,2,NA,NA
"32933",32933,"Europe","North Macedonia",8,14,2020,12515,158,535,3,NA,NA
"32934",32934,"Europe","North Macedonia",8,15,2020,12653,138,539,4,NA,NA
"32935",32935,"Europe","North Macedonia",8,16,2020,12739,86,544,5,NA,NA
"32936",32936,"Europe","North Macedonia",8,17,2020,12840,101,547,3,NA,NA
"32937",32937,"Europe","North Macedonia",8,18,2020,12970,130,549,2,NA,NA
"32938",32938,"Europe","North Macedonia",8,19,2020,13076,106,551,2,NA,NA
"32939",32939,"Europe","North Macedonia",8,20,2020,13194,118,554,3,NA,NA
"32940",32940,"Europe","North Macedonia",8,21,2020,13308,114,557,3,NA,NA
"32941",32941,"Europe","North Macedonia",8,22,2020,13458,150,563,6,NA,NA
"32942",32942,"Europe","North Macedonia",8,23,2020,13595,137,564,1,NA,NA
"32943",32943,"Europe","North Macedonia",8,24,2020,13673,78,568,4,NA,NA
"32944",32944,"Europe","North Macedonia",8,25,2020,13799,126,573,5,NA,NA
"32945",32945,"Europe","North Macedonia",8,26,2020,13914,115,578,5,NA,NA
"32946",32946,"Europe","North Macedonia",8,27,2020,14004,90,585,7,NA,NA
"32947",32947,"Europe","North Macedonia",8,28,2020,14163,159,590,5,NA,NA
"32948",32948,"Europe","North Macedonia",8,29,2020,14293,130,596,6,NA,NA
"32949",32949,"Europe","North Macedonia",8,30,2020,14330,37,600,4,NA,NA
"32950",32950,"Europe","North Macedonia",8,31,2020,14341,11,603,3,NA,NA
"32951",32951,"Europe","North Macedonia",9,1,2020,14455,114,604,1,NA,NA
"32952",32952,"Europe","North Macedonia",9,2,2020,14600,145,606,2,NA,NA
"32953",32953,"Europe","North Macedonia",9,3,2020,14762,162,606,0,NA,NA
"32954",32954,"Europe","North Macedonia",9,4,2020,14871,109,609,3,NA,NA
"32955",32955,"Europe","North Macedonia",9,5,2020,14998,127,614,5,NA,NA
"32956",32956,"Europe","North Macedonia",9,6,2020,15090,92,617,3,NA,NA
"32957",32957,"Europe","North Macedonia",9,7,2020,15127,37,623,6,NA,NA
"32958",32958,"Europe","North Macedonia",9,8,2020,15226,99,631,8,NA,NA
"32959",32959,"Europe","North Macedonia",9,9,2020,15293,67,634,3,NA,NA
"32960",32960,"Europe","North Macedonia",9,10,2020,15414,121,637,3,NA,NA
"32961",32961,"Europe","North Macedonia",9,11,2020,15555,141,642,5,NA,NA
"32962",32962,"Europe","North Macedonia",9,12,2020,15694,139,646,4,NA,NA
"32963",32963,"Europe","North Macedonia",9,13,2020,15791,97,648,2,NA,NA
"32964",32964,"Europe","North Macedonia",9,14,2020,15827,36,652,4,NA,NA
"32965",32965,"Europe","North Macedonia",9,15,2020,15925,98,661,9,NA,NA
"32966",32966,"Europe","North Macedonia",9,16,2020,16088,163,668,7,NA,NA
"32967",32967,"Europe","North Macedonia",9,17,2020,16274,186,675,7,NA,NA
"32968",32968,"Europe","North Macedonia",9,18,2020,16417,143,683,8,NA,NA
"32969",32969,"Europe","North Macedonia",9,19,2020,16557,140,689,6,NA,NA
"32970",32970,"Europe","North Macedonia",9,20,2020,16735,178,693,4,NA,NA
"32971",32971,"Europe","North Macedonia",9,21,2020,16780,45,700,7,NA,NA
"32972",32972,"Europe","North Macedonia",9,22,2020,16867,87,705,5,NA,NA
"32973",32973,"Europe","North Macedonia",9,23,2020,17049,182,710,5,NA,NA
"32974",32974,"Europe","North Macedonia",9,24,2020,17200,151,712,2,NA,NA
"32975",32975,"Europe","North Macedonia",9,25,2020,17343,143,721,9,NA,NA
"32976",32976,"Europe","North Macedonia",9,26,2020,17483,140,722,1,NA,NA
"32977",32977,"Europe","North Macedonia",9,27,2020,17629,146,725,3,NA,NA
"32978",32978,"Europe","North Macedonia",9,28,2020,17674,45,729,4,NA,NA
"32979",32979,"Europe","North Macedonia",9,29,2020,17786,112,737,8,NA,NA
"32980",32980,"Europe","North Macedonia",9,30,2020,17977,191,739,2,NA,NA
"32981",32981,"Europe","North Macedonia",10,1,2020,18138,161,743,4,NA,NA
